#Lambda(microns),,Phi=0.1050,Phi=0.2000,Phi=0.3000,Phi=0.3950,Phi=0.5000,Phi=0.6050,Phi=0.7000,Phi=0.8000,Phi=0.8950
227.531,8.94203e-03,8.94984e-03,8.95806e-03,8.96587e-03,8.97189e-03,8.96485e-03,8.95611e-03,8.94691e-03,8.93818e-03
138.793,8.39548e-03,8.40257e-03,8.41004e-03,8.41714e-03,8.42258e-03,8.41604e-03,8.40794e-03,8.39942e-03,8.39133e-03
97.752,8.07554e-03,8.08211e-03,8.08903e-03,8.09561e-03,8.10064e-03,8.09449e-03,8.08690e-03,8.07892e-03,8.07134e-03
73.692,7.88123e-03,7.88748e-03,7.89407e-03,7.90032e-03,7.90511e-03,7.89926e-03,7.89205e-03,7.88446e-03,7.87725e-03
53.879,7.75401e-03,7.76011e-03,7.76654e-03,7.77265e-03,7.77733e-03,7.77169e-03,7.76472e-03,7.75739e-03,7.75042e-03
42.212,7.58997e-03,7.59595e-03,7.60225e-03,7.60823e-03,7.61283e-03,7.60740e-03,7.60066e-03,7.59356e-03,7.58683e-03
35.753,7.55024e-03,7.55623e-03,7.56255e-03,7.56854e-03,7.57317e-03,7.56779e-03,7.56111e-03,7.55408e-03,7.54740e-03
29.700,7.42246e-03,7.42844e-03,7.43473e-03,7.44070e-03,7.44531e-03,7.43992e-03,7.43323e-03,7.42619e-03,7.41950e-03
24.839,7.27342e-03,7.27934e-03,7.28557e-03,7.29148e-03,7.29604e-03,7.29067e-03,7.28401e-03,7.27701e-03,7.27035e-03
21.395,7.18046e-03,7.18638e-03,7.19260e-03,7.19851e-03,7.20307e-03,7.19772e-03,7.19109e-03,7.18412e-03,7.17749e-03
19.382,7.37699e-03,7.38354e-03,7.39043e-03,7.39698e-03,7.40203e-03,7.39615e-03,7.38886e-03,7.38119e-03,7.37389e-03
18.180,7.31463e-03,7.32109e-03,7.32789e-03,7.33436e-03,7.33934e-03,7.33355e-03,7.32636e-03,7.31880e-03,7.31161e-03
16.978,7.24111e-03,7.24751e-03,7.25425e-03,7.26065e-03,7.26559e-03,7.25985e-03,7.25273e-03,7.24523e-03,7.23811e-03
15.777,7.14912e-03,7.15546e-03,7.16213e-03,7.16846e-03,7.17335e-03,7.16767e-03,7.16061e-03,7.15319e-03,7.14613e-03
14.575,7.05585e-03,7.06215e-03,7.06877e-03,7.07506e-03,7.07992e-03,7.07427e-03,7.06726e-03,7.05988e-03,7.05287e-03
13.588,6.96688e-03,6.97313e-03,6.97972e-03,6.98598e-03,6.99080e-03,6.98517e-03,6.97818e-03,6.97083e-03,6.96384e-03
12.787,6.89134e-03,6.89759e-03,6.90416e-03,6.91040e-03,6.91521e-03,6.90958e-03,6.90259e-03,6.89523e-03,6.88824e-03
11.986,6.79736e-03,6.80360e-03,6.81016e-03,6.81639e-03,6.82120e-03,6.81555e-03,6.80855e-03,6.80118e-03,6.79418e-03
11.292,6.70614e-03,6.71235e-03,6.71890e-03,6.72511e-03,6.72990e-03,6.72424e-03,6.71723e-03,6.70985e-03,6.70284e-03
10.692,6.61026e-03,6.61647e-03,6.62301e-03,6.62922e-03,6.63399e-03,6.62829e-03,6.62124e-03,6.61382e-03,6.60677e-03
10.091,6.51380e-03,6.51999e-03,6.52650e-03,6.53269e-03,6.53744e-03,6.53173e-03,6.52467e-03,6.51724e-03,6.51018e-03
 9.648,6.44684e-03,6.45299e-03,6.45945e-03,6.46560e-03,6.47031e-03,6.46464e-03,6.45763e-03,6.45026e-03,6.44325e-03
 9.348,6.41493e-03,6.42103e-03,6.42746e-03,6.43357e-03,6.43826e-03,6.43265e-03,6.42572e-03,6.41843e-03,6.41150e-03
 8.995,6.37375e-03,6.37982e-03,6.38621e-03,6.39229e-03,6.39695e-03,6.39142e-03,6.38456e-03,6.37734e-03,6.37048e-03
 8.673,6.34760e-03,6.35364e-03,6.36000e-03,6.36604e-03,6.37069e-03,6.36524e-03,6.35848e-03,6.35136e-03,6.34460e-03
 8.345,6.28955e-03,6.29554e-03,6.30183e-03,6.30782e-03,6.31243e-03,6.30704e-03,6.30035e-03,6.29330e-03,6.28661e-03
 8.074,6.24185e-03,6.24782e-03,6.25410e-03,6.26007e-03,6.26467e-03,6.25929e-03,6.25260e-03,6.24557e-03,6.23889e-03
 7.904,6.18871e-03,6.19465e-03,6.20090e-03,6.20684e-03,6.21142e-03,6.20604e-03,6.19937e-03,6.19236e-03,6.18569e-03
 7.714,6.11827e-03,6.12416e-03,6.13036e-03,6.13625e-03,6.14078e-03,6.13542e-03,6.12878e-03,6.12180e-03,6.11516e-03
 7.498,6.01875e-03,6.02455e-03,6.03065e-03,6.03645e-03,6.04090e-03,6.03558e-03,6.02901e-03,6.02209e-03,6.01551e-03
 7.284,5.96154e-03,5.96731e-03,5.97338e-03,5.97915e-03,5.98358e-03,5.97831e-03,5.97179e-03,5.96492e-03,5.95839e-03
 7.094,5.92257e-03,5.92834e-03,5.93440e-03,5.94017e-03,5.94460e-03,5.93935e-03,5.93285e-03,5.92601e-03,5.91951e-03
 6.873,5.88092e-03,5.88666e-03,5.89271e-03,5.89846e-03,5.90288e-03,5.89767e-03,5.89121e-03,5.88441e-03,5.87795e-03
 6.664,5.81438e-03,5.82008e-03,5.82607e-03,5.83177e-03,5.83615e-03,5.83097e-03,5.82456e-03,5.81780e-03,5.81139e-03
 6.515,5.71183e-03,5.71743e-03,5.72333e-03,5.72894e-03,5.73323e-03,5.72801e-03,5.72156e-03,5.71477e-03,5.70833e-03
 6.297,5.54050e-03,5.54593e-03,5.55164e-03,5.55707e-03,5.56118e-03,5.55584e-03,5.54930e-03,5.54241e-03,5.53587e-03
 6.064,5.50923e-03,5.51468e-03,5.52042e-03,5.52586e-03,5.53000e-03,5.52468e-03,5.51816e-03,5.51130e-03,5.50478e-03
 5.899,5.50350e-03,5.50899e-03,5.51476e-03,5.52024e-03,5.52442e-03,5.51913e-03,5.51265e-03,5.50582e-03,5.49933e-03
 5.759,5.48323e-03,5.48874e-03,5.49453e-03,5.50004e-03,5.50423e-03,5.49896e-03,5.49247e-03,5.48564e-03,5.47916e-03
 5.572,5.47172e-03,5.47729e-03,5.48315e-03,5.48873e-03,5.49297e-03,5.48768e-03,5.48115e-03,5.47429e-03,5.46777e-03
 5.379,5.46390e-03,5.46954e-03,5.47548e-03,5.48112e-03,5.48542e-03,5.48008e-03,5.47349e-03,5.46656e-03,5.45997e-03
 5.265,5.43215e-03,5.43782e-03,5.44379e-03,5.44946e-03,5.45379e-03,5.44839e-03,5.44176e-03,5.43477e-03,5.42814e-03
 5.149,5.40366e-03,5.40935e-03,5.41534e-03,5.42104e-03,5.42538e-03,5.41996e-03,5.41329e-03,5.40628e-03,5.39961e-03
 5.000,5.35616e-03,5.36185e-03,5.36783e-03,5.37352e-03,5.37785e-03,5.37241e-03,5.36572e-03,5.35868e-03,5.35199e-03
 4.882,5.32410e-03,5.32975e-03,5.33570e-03,5.34136e-03,5.34566e-03,5.34020e-03,5.33350e-03,5.32644e-03,5.31974e-03
 4.827,5.21093e-03,5.21640e-03,5.22215e-03,5.22762e-03,5.23177e-03,5.22644e-03,5.21992e-03,5.21304e-03,5.20651e-03
 4.796,5.31405e-03,5.31967e-03,5.32560e-03,5.33122e-03,5.33550e-03,5.33005e-03,5.32336e-03,5.31632e-03,5.30964e-03
 4.750,5.29735e-03,5.30292e-03,5.30877e-03,5.31434e-03,5.31856e-03,5.31315e-03,5.30652e-03,5.29953e-03,5.29289e-03
 4.700,5.25741e-03,5.26283e-03,5.26854e-03,5.27396e-03,5.27807e-03,5.27278e-03,5.26629e-03,5.25945e-03,5.25296e-03
 4.662,5.29870e-03,5.30426e-03,5.31012e-03,5.31568e-03,5.31990e-03,5.31450e-03,5.30787e-03,5.30090e-03,5.29427e-03
 4.605,5.28980e-03,5.29535e-03,5.30119e-03,5.30675e-03,5.31096e-03,5.30558e-03,5.29897e-03,5.29201e-03,5.28540e-03
 4.504,5.24512e-03,5.25077e-03,5.25672e-03,5.26237e-03,5.26666e-03,5.26118e-03,5.25444e-03,5.24736e-03,5.24063e-03
 4.395,5.01897e-03,5.02449e-03,5.03030e-03,5.03582e-03,5.04000e-03,5.03453e-03,5.02784e-03,5.02080e-03,5.01412e-03
 4.301,4.65098e-03,4.65586e-03,4.66100e-03,4.66589e-03,4.66954e-03,4.66446e-03,4.65828e-03,4.65179e-03,4.64561e-03
 4.202,4.49358e-03,4.49820e-03,4.50307e-03,4.50769e-03,4.51111e-03,4.50606e-03,4.49997e-03,4.49355e-03,4.48745e-03
 4.074,4.36171e-03,4.36606e-03,4.37064e-03,4.37499e-03,4.37816e-03,4.37309e-03,4.36701e-03,4.36062e-03,4.35454e-03
 3.949,4.18681e-03,4.19075e-03,4.19489e-03,4.19882e-03,4.20159e-03,4.19649e-03,4.19046e-03,4.18410e-03,4.17806e-03
 3.849,4.13162e-03,4.13555e-03,4.13969e-03,4.14362e-03,4.14639e-03,4.14132e-03,4.13531e-03,4.12899e-03,4.12298e-03
 3.749,4.14280e-03,4.14697e-03,4.15136e-03,4.15554e-03,4.15854e-03,4.15354e-03,4.14757e-03,4.14129e-03,4.13532e-03
 3.662,4.11528e-03,4.11965e-03,4.12426e-03,4.12863e-03,4.13185e-03,4.12696e-03,4.12108e-03,4.11489e-03,4.10900e-03
 3.587,4.08530e-03,4.08978e-03,4.09449e-03,4.09896e-03,4.10228e-03,4.09746e-03,4.09163e-03,4.08548e-03,4.07965e-03
 3.513,4.06993e-03,4.07452e-03,4.07936e-03,4.08395e-03,4.08738e-03,4.08260e-03,4.07679e-03,4.07067e-03,4.06486e-03
 3.438,4.06218e-03,4.06689e-03,4.07185e-03,4.07656e-03,4.08010e-03,4.07534e-03,4.06953e-03,4.06341e-03,4.05759e-03
 3.363,4.04151e-03,4.04631e-03,4.05136e-03,4.05616e-03,4.05979e-03,4.05507e-03,4.04928e-03,4.04319e-03,4.03740e-03
 3.308,4.10041e-03,4.10535e-03,4.11056e-03,4.11551e-03,4.11926e-03,4.11449e-03,4.10863e-03,4.10246e-03,4.09660e-03
 3.269,4.02035e-03,4.02522e-03,4.03035e-03,4.03521e-03,4.03892e-03,4.03426e-03,4.02853e-03,4.02249e-03,4.01676e-03
 3.231,4.00920e-03,4.01409e-03,4.01923e-03,4.02412e-03,4.02785e-03,4.02323e-03,4.01754e-03,4.01156e-03,4.00587e-03
 3.193,3.98786e-03,3.99273e-03,3.99785e-03,4.00271e-03,4.00643e-03,4.00185e-03,3.99621e-03,3.99027e-03,3.98463e-03
 3.156,3.97513e-03,3.98000e-03,3.98513e-03,3.99000e-03,3.99373e-03,3.98918e-03,3.98357e-03,3.97766e-03,3.97205e-03
 3.118,3.96265e-03,3.96751e-03,3.97262e-03,3.97748e-03,3.98121e-03,3.97668e-03,3.97110e-03,3.96522e-03,3.95964e-03
 3.085,3.92870e-03,3.93352e-03,3.93858e-03,3.94339e-03,3.94708e-03,3.94262e-03,3.93712e-03,3.93132e-03,3.92581e-03
 3.055,3.92123e-03,3.92605e-03,3.93112e-03,3.93594e-03,3.93963e-03,3.93517e-03,3.92965e-03,3.92385e-03,3.91834e-03
 3.014,3.87213e-03,3.87691e-03,3.88193e-03,3.88671e-03,3.89037e-03,3.88596e-03,3.88052e-03,3.87478e-03,3.86934e-03
 2.965,3.82590e-03,3.83063e-03,3.83561e-03,3.84034e-03,3.84398e-03,3.83962e-03,3.83423e-03,3.82856e-03,3.82318e-03
 2.909,3.75530e-03,3.75997e-03,3.76487e-03,3.76953e-03,3.77311e-03,3.76879e-03,3.76346e-03,3.75784e-03,3.75251e-03
 2.847,3.70591e-03,3.71054e-03,3.71542e-03,3.72005e-03,3.72361e-03,3.71932e-03,3.71401e-03,3.70844e-03,3.70313e-03
 2.787,3.61564e-03,3.62018e-03,3.62495e-03,3.62948e-03,3.63295e-03,3.62871e-03,3.62348e-03,3.61797e-03,3.61274e-03
 2.730,3.52701e-03,3.53143e-03,3.53607e-03,3.54048e-03,3.54384e-03,3.53965e-03,3.53448e-03,3.52905e-03,3.52388e-03
 2.676,3.44797e-03,3.45233e-03,3.45693e-03,3.46129e-03,3.46460e-03,3.46038e-03,3.45519e-03,3.44973e-03,3.44454e-03
 2.623,3.46777e-03,3.47223e-03,3.47693e-03,3.48139e-03,3.48479e-03,3.48052e-03,3.47527e-03,3.46974e-03,3.46449e-03
 2.574,3.43042e-03,3.43489e-03,3.43959e-03,3.44406e-03,3.44747e-03,3.44325e-03,3.43805e-03,3.43258e-03,3.42739e-03
 2.527,3.38157e-03,3.38600e-03,3.39065e-03,3.39508e-03,3.39845e-03,3.39426e-03,3.38909e-03,3.38366e-03,3.37849e-03
 2.482,3.28500e-03,3.28925e-03,3.29373e-03,3.29799e-03,3.30121e-03,3.29704e-03,3.29193e-03,3.28654e-03,3.28143e-03
 2.437,3.18162e-03,3.18570e-03,3.19000e-03,3.19408e-03,3.19714e-03,3.19293e-03,3.18781e-03,3.18242e-03,3.17729e-03
 2.394,3.01719e-03,3.02086e-03,3.02471e-03,3.02838e-03,3.03107e-03,3.02692e-03,3.02193e-03,3.01667e-03,3.01168e-03
 2.354,2.83706e-03,2.84027e-03,2.84365e-03,2.84687e-03,2.84916e-03,2.84515e-03,2.84038e-03,2.83536e-03,2.83059e-03
 2.314,2.71936e-03,2.72229e-03,2.72538e-03,2.72831e-03,2.73035e-03,2.72641e-03,2.72176e-03,2.71687e-03,2.71222e-03
 2.276,2.55210e-03,2.55470e-03,2.55743e-03,2.56002e-03,2.56176e-03,2.55787e-03,2.55334e-03,2.54856e-03,2.54402e-03
 2.240,2.51833e-03,2.52100e-03,2.52381e-03,2.52648e-03,2.52830e-03,2.52448e-03,2.52000e-03,2.51528e-03,2.51080e-03
 2.209,2.53983e-03,2.54271e-03,2.54574e-03,2.54862e-03,2.55065e-03,2.54688e-03,2.54243e-03,2.53773e-03,2.53328e-03
 2.183,2.55948e-03,2.56251e-03,2.56571e-03,2.56875e-03,2.57092e-03,2.56718e-03,2.56272e-03,2.55803e-03,2.55358e-03
 2.163,2.62809e-03,2.63128e-03,2.63464e-03,2.63783e-03,2.64014e-03,2.63632e-03,2.63176e-03,2.62696e-03,2.62239e-03
