0.828585 , NaN , 42.7458
0.828619 , NaN , 42.7416
0.828654 , NaN , 42.7320
0.828689 , NaN , 41.6104
0.828723 , NaN , 41.5868
0.828758 , NaN , 41.5553
0.828792 , NaN , 41.5176
0.828827 , NaN , 41.4746
0.828861 , NaN , 41.4280
0.828896 , NaN , 41.3807
0.828930 , NaN , 41.3359
0.828965 , NaN , 41.2975
0.829000 , NaN , 50.9311
0.829034 , NaN , 194.551
0.829069 , NaN , 1116.23
0.829103 , NaN , 899.106
0.829138 , NaN , 0.859248
0.829172 , NaN , 0.0513549
0.829207 , NaN , NaN
0.829242 , NaN , 0.0518113
0.829276 , NaN , 0.0528163
0.829311 , NaN , 0.0568454
0.829345 , NaN , 0.0576459
0.829380 , NaN , 0.0611513
0.829414 , NaN , NaN
0.829449 , NaN , 0.133782
0.829484 , NaN , 0.102629
0.829518 , 0.539878 , 0.0936734
0.829553 , 0.328651 , 0.0894862
0.829587 , 0.429414 , 0.112720
0.829622 , 0.451362 , 0.697774
0.829657 , 0.576804 , 1.67469
0.829691 , 0.837192 , 0.859553
0.829726 , 0.575027 , 0.120028
0.829760 , 0.470264 , 0.109034
0.829795 , 0.318553 , 0.102742
0.829830 , 0.540874 , 0.118869
0.829864 , 0.222670 , 0.105369
0.829899 , 0.356892 , 0.117557
0.829933 , 0.266199 , 0.123483
0.829968 , 0.181135 , 0.133652
0.830003 , 0.347720 , 0.139376
0.830037 , 0.330661 , 0.137882
0.830072 , 0.257931 , 0.135253
0.830106 , 0.322288 , 0.125305
0.830141 , 0.192735 , 0.121414
0.830176 , 0.322288 , 0.165879
0.830210 , 0.455623 , 0.112010
0.830245 , 0.596251 , 0.0935585
0.830280 , 0.383072 , 0.0896783
0.830314 , 0.190114 , 0.0842008
0.830349 , 0.345481 , 0.0875660
0.830383 , 0.611345 , 0.240659
0.830418 , 0.520677 , 0.193312
0.830453 , 0.285425 , 0.373659
0.830487 , 0.372775 , 0.457441
0.830522 , 0.328483 , 0.0925374
0.830557 , 0.312786 , 0.0861457
0.830591 , 0.591313 , 0.0895063
0.830626 , 0.327181 , 0.0921827
0.830660 , 0.251567 , 0.0883862
0.830695 , 0.253086 , 0.0855268
0.830730 , 0.446158 , 0.106748
0.830764 , 0.458122 , 0.794894
0.830799 , 0.634705 , 0.578872
0.830834 , 0.710476 , 0.0941175
0.830868 , 0.364310 , 0.529287
0.830903 , 0.275183 , 0.270725
0.830938 , 0.286305 , 0.0820550
0.830972 , 0.390102 , 0.0781678
0.831007 , 0.420400 , 0.0795987
0.831042 , 0.585410 , 0.0831921
0.831076 , 0.534978 , 0.0848662
0.831111 , 0.279475 , 0.0893730
0.831145 , NaN , NaN
0.831180 , 0.423771 , 0.102536
0.831215 , 0.357057 , 0.145573
0.831249 , 0.649409 , 0.350622
0.831284 , 0.233352 , 0.424185
0.831319 , 0.410890 , 0.100893
0.831353 , 0.356209 , 0.0908869
0.831388 , 0.348359 , 0.138658
0.831423 , 0.454315 , 0.176388
0.831457 , 0.539546 , 0.0780258
0.831492 , 0.410916 , 0.0768501
0.831527 , 0.363338 , 0.0736308
0.831561 , 0.449452 , 0.0766572
0.831596 , 0.241895 , 0.0762330
0.831631 , 0.273453 , 0.0773035
0.831665 , 0.392053 , 0.0805024
0.831700 , 0.240081 , 0.0787253
0.831735 , 0.191119 , 0.0779685
0.831769 , 0.202020 , 0.0807519
0.831804 , 0.603741 , 0.187310
0.831839 , 0.473679 , 0.116336
0.831874 , 0.257057 , 0.0794818
0.831908 , NaN , NaN
0.831943 , 0.295084 , 0.0844332
0.831978 , 0.162983 , 0.0804313
0.832012 , NaN , NaN
0.832047 , 0.137905 , 0.0811965
0.832082 , 0.287722 , 0.0806813
0.832116 , 0.404252 , 0.0756716
0.832151 , 0.399467 , 0.0771218
0.832186 , 0.390440 , 0.0932744
0.832220 , 0.345791 , 0.983165
0.832255 , 0.401421 , 0.739222
0.832290 , 0.427011 , 0.113285
0.832325 , 0.381490 , 0.371521
0.832359 , 0.389532 , 0.285610
0.832394 , 0.276315 , 0.0797734
0.832429 , 0.154174 , 0.0757472
0.832463 , 0.262098 , 0.0763063
0.832498 , 0.517315 , 0.0957440
0.832533 , 0.624280 , 0.0866878
0.832568 , 0.505311 , 0.0817686
0.832602 , 0.543166 , 0.317412
0.832637 , 0.494264 , 0.323799
0.832672 , 0.374885 , 0.0762251
0.832706 , 0.322812 , 0.0745777
0.832741 , 0.364531 , 0.0750178
0.832776 , 0.366026 , 0.0839538
0.832811 , NaN , NaN
0.832845 , 0.288606 , 0.0824318
0.832880 , 0.376722 , 0.234116
0.832915 , 0.456105 , 0.286820
0.832949 , 0.505538 , 0.106179
0.832984 , 0.404046 , 0.112213
0.833019 , 0.535769 , 0.336513
0.833054 , 0.395756 , 1.05723
0.833088 , 0.521092 , 0.361671
0.833123 , 0.398085 , 0.0825083
0.833158 , 0.407918 , 0.0730132
0.833193 , 0.488881 , 0.0741570
0.833227 , 0.298474 , 0.0886004
0.833262 , 0.526069 , 0.0745791
0.833297 , 0.356545 , 0.0725257
0.833332 , 0.350141 , 0.0761451
0.833366 , 0.244384 , 0.0742127
0.833401 , 0.366940 , 0.0739118
0.833436 , 0.288956 , 0.0712440
0.833471 , 0.269495 , 0.0748096
0.833505 , 0.267521 , 0.0745543
0.833540 , 0.348937 , 0.0732513
0.833575 , 0.596377 , 0.0748243
0.833610 , 0.378103 , 0.0731161
0.833644 , 0.456461 , 0.0756533
0.833679 , 0.649166 , 0.0773419
0.833714 , 0.457183 , 0.0727939
0.833749 , 0.405179 , 0.0760369
0.833783 , 0.257672 , 0.0753422
0.833818 , 0.300959 , 0.0762115
0.833853 , 0.352339 , 0.0749009
0.833888 , 0.427673 , 0.0761024
0.833923 , 0.349956 , 0.0747800
0.833957 , 0.837992 , 0.367221
0.833992 , 0.961311 , 0.406297
0.834027 , 0.867319 , 0.371146
0.834062 , 0.596521 , 0.104821
0.834096 , 0.715971 , 0.0884062
0.834131 , 0.525046 , 0.225331
0.834166 , 0.511826 , 0.243473
0.834201 , 0.495240 , 0.0783033
0.834235 , 0.784508 , 0.0863505
0.834270 , 0.784580 , 0.0937834
0.834305 , 0.372778 , 0.363447
0.834340 , 0.455367 , 0.246527
0.834375 , 0.490640 , 0.0870918
0.834409 , 0.580441 , 0.0888682
0.834444 , 0.509487 , 0.106916
0.834479 , 0.466265 , 0.119887
0.834514 , 0.438952 , 0.136844
0.834549 , 0.808531 , 0.219094
0.834583 , 0.926095 , 0.175358
0.834618 , 0.850398 , 0.176137
0.834653 , 0.850398 , 0.156366
0.834688 , 0.161407 , 0.154483
0.834723 , 0.416421 , 0.135916
0.834757 , 0.468626 , 0.116017
0.834792 , 0.461916 , 0.0964125
0.834827 , 0.354126 , 0.0808206
0.834862 , 0.462726 , 0.0746188
0.834897 , 0.584368 , 0.0732741
0.834931 , 0.962886 , 0.356331
0.834966 , 0.566166 , 0.182508
0.835001 , 0.471185 , 0.0722832
0.835036 , 0.419059 , 0.0706777
0.835071 , 0.577902 , 0.0747766
0.835106 , 0.396401 , 0.0760657
0.835140 , 0.414790 , 0.0739082
0.835175 , 0.525128 , 0.0741313
0.835210 , 0.395448 , 0.0729918
0.835245 , 0.350535 , 0.0770441
0.835280 , 0.526924 , 0.108125
0.835314 , 0.473112 , 0.686762
0.835349 , 0.797064 , 0.366955
0.835384 , 0.707923 , 0.113157
0.835419 , 0.186574 , 0.110977
0.835454 , 0.404551 , 0.114465
0.835489 , 0.387099 , 0.112150
0.835523 , 0.273164 , 0.102999
0.835558 , 0.339266 , 0.0945238
0.835593 , 0.630643 , 0.0877927
0.835628 , 0.522879 , 0.0782304
0.835663 , 0.524585 , 0.0806252
0.835698 , 0.206011 , 0.500948
0.835733 , 0.428852 , 0.306992
0.835767 , 0.496228 , 0.0744669
0.835802 , 0.301758 , 0.0664455
0.835837 , 0.383909 , 0.0715240
0.835872 , 0.295062 , 0.0709372
0.835907 , 0.365457 , 0.0684448
0.835942 , 0.450745 , 0.0731518
0.835976 , 0.179873 , 0.0704641
0.836011 , 0.349462 , 0.0949938
0.836046 , 0.338094 , 0.0766096
0.836081 , 0.389619 , 0.0937340
0.836116 , 0.396574 , 0.147086
0.836151 , 0.463634 , 0.0783222
0.836186 , 0.476247 , 0.0702835
0.836221 , 0.510428 , 0.0719298
0.836255 , 0.584279 , 0.221834
0.836290 , 0.800954 , 0.233625
0.836325 , 0.685238 , 0.0736094
0.836360 , 0.373076 , 0.0715641
0.836395 , 0.466606 , 0.0749061
0.836430 , 0.549978 , 0.0740991
0.836465 , 0.582047 , 0.0746596
0.836500 , 0.508182 , 0.0732973
0.836534 , 0.804158 , 0.333332
0.836569 , 0.718473 , 0.293242
0.836604 , 0.620258 , 0.109159
0.836639 , 0.500294 , 0.871876
0.836674 , 0.490038 , 0.815722
0.836709 , 0.640591 , 0.129223
0.836744 , 0.555319 , 0.0812730
0.836779 , 0.344934 , 0.0773539
0.836813 , 0.517857 , 0.0728254
0.836848 , 0.415307 , 0.0744999
0.836883 , 0.349289 , 0.429242
0.836918 , 0.466589 , 0.189675
0.836953 , 0.478833 , 0.0697843
0.836988 , 0.523250 , 0.0626755
0.837023 , 0.501555 , 0.0662981
0.837058 , 0.480894 , 0.0674606
0.837093 , 0.459994 , 0.0698221
0.837128 , 0.501432 , 0.0688336
0.837162 , 0.464934 , 0.0686048
0.837197 , 0.391741 , 0.0670628
0.837232 , 0.783546 , 0.195370
0.837267 , 0.567038 , 0.183829
0.837302 , 0.592296 , 0.0977798
0.837337 , 0.553620 , 0.397610
0.837372 , 0.399975 , 0.293497
0.837407 , 0.388377 , 0.0740756
0.837442 , 0.382064 , 0.316116
0.837477 , 0.454559 , 0.478161
0.837512 , 0.493905 , 0.0751480
0.837547 , 0.314960 , 0.0684873
0.837581 , 0.330525 , 0.0703200
0.837616 , 0.397515 , 0.0810975
0.837651 , 0.379581 , 0.449002
0.837686 , 0.452121 , 0.550192
0.837721 , 0.520419 , 0.0859138
0.837756 , 0.377135 , 0.0712547
0.837791 , 0.586328 , 0.111897
0.837826 , 0.729218 , 0.534216
0.837861 , 0.682214 , 0.882580
0.837896 , 0.620323 , 0.0854651
0.837931 , 0.481474 , 0.0717286
0.837966 , 0.491224 , 0.0695896
0.838001 , 0.623803 , 0.0678355
0.838036 , 0.383289 , 0.0692380
0.838071 , 0.301114 , 0.0696972
0.838105 , 0.408215 , 0.0685104
0.838140 , 0.374896 , 0.0712526
0.838175 , 0.407470 , 0.141555
0.838210 , 0.586749 , 0.186953
0.838245 , 0.597063 , 0.224662
0.838280 , 0.511712 , 0.217103
0.838315 , 0.478898 , 0.0896067
0.838350 , 0.390300 , 0.0971170
0.838385 , 0.425469 , 0.100576
0.838420 , 0.332871 , 0.0998741
0.838455 , 0.468582 , 0.108988
0.838490 , 0.231992 , 0.134423
0.838525 , 0.395928 , 0.0932029
0.838560 , 0.583541 , 0.0886456
0.838595 , 0.461256 , 0.564290
0.838630 , 0.519021 , 0.253404
0.838665 , 0.444839 , 0.0723370
0.838700 , 0.294156 , 0.0665906
0.838735 , 0.272301 , 0.0686665
0.838770 , 0.366323 , 0.226179
0.838805 , 0.289089 , 0.176332
0.838840 , 0.380817 , 0.0683244
0.838875 , 0.468491 , 0.0696582
0.838910 , 0.509262 , 0.0740929
0.838945 , 0.408825 , 0.172101
0.838980 , 0.470763 , 0.211976
0.839015 , 0.602198 , 0.0764232
0.839050 , 0.652742 , 0.0686596
0.839085 , 0.528116 , 0.0669694
0.839119 , 0.409020 , 0.0683461
0.839154 , 0.670494 , 0.0723949
0.839189 , 0.403349 , 0.0676718
0.839224 , 0.455160 , 0.0683139
0.839259 , 0.433180 , 0.0724091
0.839294 , 0.480918 , 0.164662
0.839329 , 0.416551 , 0.0877122
0.839364 , 0.510088 , 0.0700501
0.839399 , 0.406661 , 0.0664939
0.839434 , 0.475657 , 0.0684338
0.839469 , 0.394689 , 0.0677251
0.839504 , 0.431755 , 0.0646701
0.839539 , 0.650410 , 0.0677518
0.839574 , 0.405651 , 0.0688239
0.839609 , 0.495921 , 0.0658814
0.839644 , 0.684465 , 0.270741
0.839679 , 0.675477 , 0.339777
0.839714 , 0.492812 , 0.0707006
0.839749 , 0.417340 , 0.0684790
0.839785 , 0.326573 , 0.0653103
0.839819 , 0.449032 , 0.0655531
0.839855 , 0.467153 , 0.0662488
0.839890 , 0.315065 , 0.0673699
0.839925 , 0.364753 , 0.0755307
0.839960 , 0.392477 , 0.0967097
0.839995 , 0.489006 , 0.117261
0.840030 , 0.304897 , 0.141752
0.840065 , 0.606669 , 0.213836
0.840100 , 0.496097 , 0.256442
0.840135 , 0.561525 , 0.246585
0.840170 , 0.549096 , 0.279526
0.840205 , 0.635279 , 0.120780
0.840240 , 0.452619 , 0.0953652
0.840275 , 0.549859 , 0.0881262
0.840310 , 0.536922 , 0.0928257
0.840345 , 0.498558 , 0.0683346
0.840380 , 0.459410 , 0.0658614
0.840415 , 0.531899 , 0.0686487
0.840450 , 0.456344 , 0.0680928
0.840485 , 0.706196 , 0.122209
0.840520 , 0.612790 , 0.109884
0.840555 , 0.478976 , 0.0656614
0.840590 , 0.575541 , 0.0699726
0.840625 , 0.401217 , 0.0684899
0.840660 , 0.406924 , 0.0690267
0.840695 , 0.405838 , 0.0676310
0.840730 , 0.513658 , 0.0657896
0.840765 , 0.446481 , 0.0663458
0.840801 , 0.459707 , 0.0711565
0.840836 , 0.471988 , 0.0724090
0.840871 , 0.487353 , 0.0727418
0.840906 , 0.721420 , 0.0742331
0.840941 , 0.657268 , 0.0721023
0.840976 , 0.455342 , 0.0687574
0.841011 , 0.467241 , 0.0689579
0.841046 , 0.432053 , 0.0700576
0.841081 , 0.582459 , 0.0754231
0.841116 , 0.577936 , 0.284549
0.841151 , 0.608976 , 0.244333
0.841186 , 0.520960 , 0.253377
0.841221 , 0.544161 , 0.0873752
0.841256 , 0.416703 , 0.536866
0.841291 , 0.575257 , 0.267876
0.841327 , 0.539897 , 0.0698319
0.841362 , 0.580337 , 0.124039
0.841397 , 0.791432 , 0.167920
0.841432 , 0.689489 , 0.102722
0.841467 , 0.758805 , 0.0905928
0.841502 , 0.694957 , 0.0875611
0.841537 , 0.501280 , 0.0733255
0.841572 , 0.444862 , 0.0833922
0.841607 , 0.595162 , 0.260650
0.841642 , 0.662377 , 0.236719
0.841677 , 0.352213 , 0.107561
0.841713 , 0.501313 , 0.108538
0.841748 , 0.584384 , 0.103543
0.841783 , 0.526736 , 0.111392
0.841818 , 1.17724 , 0.517681
0.841853 , 1.23783 , 0.447010
0.841888 , 0.859339 , 0.325204
0.841923 , 0.858963 , 0.430143
0.841958 , 0.655414 , 0.0869678
0.841993 , 0.550945 , 0.0715077
0.842028 , 0.477163 , 0.0709396
0.842064 , 0.446039 , 0.0718410
0.842099 , 0.485193 , 0.176974
0.842134 , 0.942118 , 0.342806
0.842169 , 0.510880 , 0.0694875
0.842204 , 0.465543 , 0.0701521
0.842239 , 0.398844 , 0.0709410
0.842274 , 0.511083 , 0.0707669
0.842309 , 0.379498 , 0.0671295
0.842345 , 0.393629 , 0.0702558
0.842380 , 0.454900 , 0.0690793
0.842415 , 0.450900 , 0.0711272
0.842450 , 0.401425 , 0.0730251
0.842485 , 0.368828 , 0.0729187
0.842520 , 0.582284 , 0.373620
0.842555 , 0.737203 , 0.452694
0.842590 , 0.457275 , 0.0749070
0.842625 , 0.438830 , 0.0738705
0.842661 , 0.376942 , 0.0722860
0.842696 , 0.353574 , 0.0714683
0.842731 , 0.327693 , 0.0781852
0.842766 , 0.779564 , 0.484383
0.842801 , 0.638675 , 0.151108
0.842836 , 0.591901 , 0.0744639
0.842871 , 0.449607 , 0.0738521
0.842907 , 0.467392 , 0.0727924
0.842942 , 0.498372 , 0.0749527
0.842977 , 0.412328 , 0.0727276
0.843012 , 0.411885 , 0.0768010
0.843047 , 0.652528 , 0.0935181
0.843082 , 0.665995 , 0.116498
0.843118 , 0.394389 , 0.142034
0.843153 , 0.372752 , 0.162354
0.843188 , 0.641875 , 0.301105
0.843223 , 0.894816 , 0.518932
0.843258 , 0.299576 , 0.158130
0.843293 , 0.257552 , 0.134935
0.843328 , 0.256627 , 0.108709
0.843364 , 0.591247 , 0.0896000
0.843399 , 0.721375 , 0.0934503
0.843434 , 0.624512 , 0.366538
0.843469 , 0.641690 , 0.188106
0.843504 , 0.540445 , 0.0794988
0.843539 , 0.507615 , 0.0743473
0.843575 , 0.544604 , 0.0725377
0.843610 , 0.557617 , 0.0748597
0.843645 , 0.445257 , 0.0712467
0.843680 , 0.347461 , 0.0713344
0.843715 , 0.535608 , 0.0896196
0.843751 , 0.351836 , 0.0722436
0.843786 , 0.345199 , 0.0742889
0.843821 , 0.403529 , 0.0728985
0.843856 , 0.342990 , 0.0724241
0.843891 , 0.362371 , 0.0788220
0.843926 , 1.26612 , 1.03798
0.843962 , 0.428189 , 0.0855042
0.843997 , 0.563234 , 0.0866963
0.844032 , 0.332733 , 0.0719567
0.844067 , 0.324169 , 0.0696114
0.844102 , 0.259631 , 0.0735656
0.844138 , 0.522142 , 0.0718040
0.844173 , 0.561878 , 0.0726092
0.844208 , 0.500442 , 0.0713482
0.844243 , 0.353718 , 0.0724940
0.844278 , 0.324382 , 0.0704059
0.844314 , 0.209792 , 0.0700536
0.844349 , 0.469314 , 0.0729138
0.844384 , 0.415847 , 0.0730450
0.844419 , 0.446946 , 0.0724120
0.844454 , 0.536928 , 0.0733541
0.844490 , 0.519681 , 0.0750321
0.844525 , 0.479759 , 0.0755292
0.844560 , 0.498743 , 0.0723751
0.844595 , 0.481020 , 0.0722519
0.844631 , 0.536204 , 0.0731722
0.844666 , 0.453452 , 0.0745954
0.844701 , 0.504411 , 0.0779654
0.844736 , 0.418575 , 0.0954628
0.844771 , 0.595876 , 0.422253
0.844807 , 0.581929 , 0.384320
0.844842 , 0.415527 , 0.0854502
0.844877 , 0.468858 , 0.0897048
0.844912 , 0.607775 , 0.0965611
0.844948 , 0.592981 , 0.0917111
0.844983 , 0.657796 , 0.0860261
0.845018 , 0.478356 , 0.0810090
0.845053 , 0.467380 , 0.0779900
0.845088 , 0.426747 , 0.0755464
0.845124 , 0.631738 , 0.261902
0.845159 , 0.570915 , 0.221460
0.845194 , 0.400214 , 0.0743170
0.845229 , 0.312106 , 0.0748069
0.845265 , 0.253005 , 0.0822437
0.845300 , 0.493099 , 0.0937536
0.845335 , 0.414962 , 0.103824
0.845370 , 0.340615 , 0.111499
0.845406 , 0.403381 , 0.115231
0.845441 , 0.457468 , 0.114185
0.845476 , 0.457057 , 0.106961
0.845511 , 0.482832 , 0.0971306
0.845547 , 0.546088 , 0.0864395
0.845582 , 0.352041 , 0.0767090
0.845617 , 0.545963 , 0.0777978
0.845652 , 0.568718 , 0.0770589
0.845688 , 0.293784 , 0.0741910
0.845723 , 0.367503 , 0.0738415
0.845758 , 0.464069 , 0.0735434
0.845793 , 0.386130 , 0.0720726
0.845829 , 0.387277 , 0.0726212
0.845864 , 0.279037 , 0.0738515
0.845899 , 0.426606 , 0.0751896
0.845935 , 0.446009 , 0.0754079
0.845970 , 0.295692 , 0.0731001
0.846005 , 0.363555 , 0.0745776
0.846040 , 0.363935 , 0.0740926
0.846076 , 0.290773 , 0.0730981
0.846111 , 0.246292 , 0.0705086
0.846146 , 0.211479 , 0.0746174
0.846182 , 0.297581 , 0.0762180
0.846217 , 0.486338 , 0.0779318
0.846252 , 0.575924 , 0.0792790
0.846287 , 0.681382 , 0.0807732
0.846323 , 0.641398 , 0.0916074
0.846358 , 0.754831 , 0.270817
0.846393 , 0.765678 , 0.203094
0.846429 , 0.366203 , 0.0830892
0.846464 , 0.482413 , 0.0768364
0.846499 , 0.352180 , 0.0774418
0.846534 , 0.512590 , 0.0870803
0.846570 , 0.456953 , 0.0934559
0.846605 , 0.440876 , 0.112496
0.846640 , 0.498927 , 0.137957
0.846676 , 0.518923 , 0.178586
0.846711 , 0.856834 , 0.341016
0.846746 , 0.757095 , 0.218364
0.846781 , 0.495513 , 0.150357
0.846817 , 0.224371 , 0.128791
0.846852 , 0.516454 , 0.145772
0.846887 , 0.355197 , 0.106212
0.846923 , 0.443247 , 0.0795470
0.846958 , 0.352095 , 0.0773819
0.846993 , 0.439543 , 0.0784176
0.847029 , 0.342921 , 0.0773725
0.847064 , NaN , NaN
0.847099 , NaN , NaN
0.847135 , 0.240858 , 0.0792800
0.847170 , 0.462920 , 0.0808597
0.847205 , 0.330221 , 0.0827168
0.847241 , 0.522941 , 0.0820406
0.847276 , 0.459019 , 0.0785914
0.847311 , 0.372852 , 0.0768052
0.847347 , 0.499970 , 0.0781428
0.847382 , 1.07467 , 0.259383
0.847417 , 0.592521 , 0.202863
0.847453 , 0.579566 , 0.0850356
0.847488 , 0.617701 , 0.0868282
0.847523 , 0.389126 , 0.0842998
0.847559 , 0.360577 , 0.0859001
0.847594 , 0.382264 , 0.0871653
0.847629 , 0.492065 , 0.0845244
0.847665 , 0.261833 , 0.0828286
0.847700 , 0.300877 , 0.0813570
0.847735 , 0.484868 , 0.0813919
0.847771 , 0.590891 , 0.0852079
0.847806 , 0.391062 , 0.0825934
0.847841 , 0.383155 , 0.0837053
0.847877 , 0.321666 , 0.0827503
0.847912 , 0.416521 , 0.108190
0.847947 , 0.558422 , 0.107311
0.847983 , 0.647616 , 0.188192
0.848018 , 0.817019 , 0.192987
0.848054 , 0.372923 , 0.0963173
0.848089 , 0.318841 , 0.0875745
0.848124 , 0.943122 , 0.212353
0.848160 , 0.842196 , 0.202051
0.848195 , 0.612816 , 0.103094
0.848230 , 0.472296 , 0.0857459
0.848266 , 0.297948 , 0.0829464
0.848301 , 0.281044 , 0.0845063
0.848336 , 0.279958 , 0.0856808
0.848372 , 0.423681 , 0.0857471
0.848407 , 0.506278 , 0.0906716
0.848443 , 0.413547 , 0.0903411
0.848478 , 0.471480 , 0.0895927
0.848513 , 0.616031 , 0.0903350
0.848549 , 0.363042 , 0.0902763
0.848584 , 0.476706 , 0.0908222
0.848619 , 0.252542 , 0.0897038
0.848655 , 0.394777 , 0.0960552
0.848690 , 0.417134 , 0.0906439
0.848726 , 0.316588 , 0.0866395
0.848761 , 0.221085 , 0.0843994
0.848796 , 0.153447 , 0.0846206
0.848832 , 0.399933 , 0.0879838
0.848867 , 0.546814 , 0.0896550
0.848903 , 0.564694 , 0.0912119
0.848938 , 0.656345 , 0.112262
0.848973 , 0.906797 , 0.180272
0.849009 , 1.00533 , 0.232552
0.849044 , 0.391872 , 0.0981451
0.849080 , 0.527561 , 0.0876168
0.849115 , 0.368730 , 0.0881600
0.849150 , 0.532372 , 0.0939744
0.849186 , 0.378422 , 0.0917256
0.849221 , 0.444489 , 0.0954190
0.849257 , 0.367235 , 0.0965453
0.849292 , 0.222117 , 0.0961564
0.849327 , 0.588784 , 0.0983627
0.849363 , 0.495507 , 0.101093
0.849398 , 0.571881 , 0.109754
0.849434 , 0.984642 , 0.383882
0.849469 , 0.879198 , 0.224479
0.849505 , 0.609942 , 0.125463
0.849540 , 0.515315 , 0.124962
0.849575 , 0.414657 , 0.118403
0.849611 , 0.466845 , 0.118011
0.849646 , 0.614321 , 0.114513
0.849682 , 0.537533 , 0.100548
0.849717 , 0.929454 , 0.117827
0.849752 , 0.501271 , 0.0990515
0.849788 , 0.383659 , 0.0927011
0.849823 , 0.321743 , 0.0937023
0.849859 , 0.595972 , 0.103312
0.849894 , 0.620996 , 0.102612
0.849930 , 0.428971 , 0.0991661
